system:index,APMean,APMean_1,Area_km2,CCSNAME,CCSNAME_1,CCSUID,CCSUID_1,CCSUID_12,CDNAME,CDNAME_1,CDTYPE,CDTYPE_1,CDUID,CDUID_1,CDUID_12,CMANAME,CMANAME_1,CMAPUID,CMAPUID_1,CMATYPE,CMATYPE_1,CMAUID,CMAUID_1,CMAUID_12,CSDNAME,CSDNAME_1,CSDTYPE,CSDTYPE_1,CSDUID,CSDUID_1,CSDUID_12,CTNAME,CTNAME_1,CTUID,CTUID_1,CTUID_12,DAUID,DAUID_1,DAUID_12,ERNAME,ERNAME_1,ERUID,ERUID_1,ERUID_12,FID_Munici,FID_gda_00,FULL_NAME,MUN_NAME,OBJECTID,PRNAME,PRNAME_1,PRUID,PRUID_1,PRUID_12,REG_NAME,SACCODE,SACCODE_1,SACTYPE,SACTYPE_1,SHAPE_Leng,Shape_Area,Shape_Le_1,geometry,geometry_1,mean,.geo
000000000000000004ff,12.6594617,18.87348916,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0528.13,528.13,5350528.13,5350528.13,5350528.13,35210666,35210666,35210666,Toronto,Toronto,3530,3530,3530,2,26025,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,300683.801643,2972.3728465,,,0.20806092534296486,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000502,12.9,19.3,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0528.13,528.13,5350528.13,5350528.13,5350528.13,35210661,35210661,35210661,Toronto,Toronto,3530,3530,3530,2,26054,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,182575.835854,1728.49863581,,,0.1772555831201024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000591,13.1192929,19.57806143,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0528.13,528.13,5350528.13,5350528.13,5350528.13,35210662,35210662,35210662,Toronto,Toronto,3530,3530,3530,2,26998,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,783508.10711,6636.34346838,,,0.2488035110814624,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003a5,12.84446607,19.13594745,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0528.15,528.15,5350528.15,5350528.15,5350528.15,35210664,35210664,35210664,Toronto,Toronto,3530,3530,3530,2,23492,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,193088.056336,1940.14588364,,,0.16361650522646642,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000432,13.00284885,19.41293928,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0528.15,528.15,5350528.15,5350528.15,5350528.15,35211527,35211527,35211527,Toronto,Toronto,3530,3530,3530,2,24553,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,158439.057717,1674.46138508,,,0.1385869820989763,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000492,13.18508198,19.6986117,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0528.15,528.15,5350528.15,5350528.15,5350528.15,35210660,35210660,35210660,Toronto,Toronto,3530,3530,3530,2,25349,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,258440.881294,2063.6048993,,,0.14387250774592766,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000526,13.00180497,19.38005481,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0528.15,528.15,5350528.15,5350528.15,5350528.15,35211526,35211526,35211526,Toronto,Toronto,3530,3530,3530,2,26286,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,588610.049416,3145.89380516,,,0.206358230847143,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005af,12.76411457,19.02847846,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0528.15,528.15,5350528.15,5350528.15,5350528.15,35210665,35210665,35210665,Toronto,Toronto,3530,3530,3530,2,27200,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,315674.957381,2933.38852176,,,0.19084421100434248,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000060c,12.90005501,19.27636659,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0528.15,528.15,5350528.15,5350528.15,5350528.15,35210663,35210663,35210663,Toronto,Toronto,3530,3530,3530,2,27827,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,187229.283358,1716.9481633,,,0.13600831851840506,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000305,12.83628882,19.13766467,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0528.16,528.16,5350528.16,5350528.16,5350528.16,35211524,35211524,35211524,Toronto,Toronto,3530,3530,3530,2,22263,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,176731.44178,1822.83873937,,,0.1528289675815328,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033b,12.99274202,19.38036486,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0528.16,528.16,5350528.16,5350528.16,5350528.16,35210679,35210679,35210679,Toronto,Toronto,3530,3530,3530,2,22681,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,209659.004532,2187.6232974,,,0.1389180570360317,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000345,12.9384735,19.32752708,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0528.16,528.16,5350528.16,5350528.16,5350528.16,35210680,35210680,35210680,Toronto,Toronto,3530,3530,3530,2,22742,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,152072.80781,1729.22593168,,,0.16433878098351531,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000348,12.9,19.3,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0528.16,528.16,5350528.16,5350528.16,5350528.16,35210681,35210681,35210681,Toronto,Toronto,3530,3530,3530,2,22759,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,128662.686591,1438.63896315,,,0.16797028353523683,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005f7,12.86885888,19.14315514,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0528.16,528.16,5350528.16,5350528.16,5350528.16,35211525,35211525,35211525,Toronto,Toronto,3530,3530,3530,2,27678,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,153991.60467,1577.34168568,,,0.16474154979021927,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000069b,12.93475291,19.33623035,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0528.16,528.16,5350528.16,5350528.16,5350528.16,35210682,35210682,35210682,Toronto,Toronto,3530,3530,3530,2,28836,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,477737.551229,2709.58387174,,,0.21103367967963518,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000069c,13.29401988,19.74869483,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0528.16,528.16,5350528.16,5350528.16,5350528.16,35210683,35210683,35210683,Toronto,Toronto,3530,3530,3530,2,28844,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,354866.261705,3390.72182476,,,0.17968422965638098,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000319,17.96329469,26.87209043,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0528.18,528.18,5350528.18,5350528.18,5350528.18,35210262,35210262,35210262,Toronto,Toronto,3530,3530,3530,2,22415,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,1114043.02777,5501.7633842,,,0.11381408084985624,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000338,15.80037369,23.54452894,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0528.18,528.18,5350528.18,5350528.18,5350528.18,35210266,35210266,35210266,Toronto,Toronto,3530,3530,3530,2,22662,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,203301.671847,2306.21594534,,,0.19725584195357324,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000441,13.94895256,20.89156218,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0528.18,528.18,5350528.18,5350528.18,5350528.18,35210268,35210268,35210268,Toronto,Toronto,3530,3530,3530,2,24671,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,109199.293835,1768.22056652,,,0.17382836072672328,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000581,17.03700654,25.53212424,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0528.18,528.18,5350528.18,5350528.18,5350528.18,35210263,35210263,35210263,Toronto,Toronto,3530,3530,3530,2,26889,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,152080.572242,1987.73155556,,,0.1749443693502253,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000634,17.14771523,25.77016702,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0528.18,528.18,5350528.18,5350528.18,5350528.18,35210265,35210265,35210265,Toronto,Toronto,3530,3530,3530,2,28039,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,149108.710258,1705.32522825,,,0.19738784252866454,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000066f,14.66905594,22.01262027,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0528.18,528.18,5350528.18,5350528.18,5350528.18,35210267,35210267,35210267,Toronto,Toronto,3530,3530,3530,2,28558,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,400923.93233,3808.74067935,,,0.2675508512008566,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000683,16.16057408,24.18177364,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0528.18,528.18,5350528.18,5350528.18,5350528.18,35210264,35210264,35210264,Toronto,Toronto,3530,3530,3530,2,28689,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,423990.11419,2797.58618918,,,0.18598254395159827,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c9,13.43064511,20.04828119,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0528.19,528.19,5350528.19,5350528.19,5350528.19,35210269,35210269,35210269,Toronto,Toronto,3530,3530,3530,2,23702,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,253348.262529,2257.03593479,,,0.15347886189233234,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000408,13.50025235,20.24238692,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0528.19,528.19,5350528.19,5350528.19,5350528.19,35210271,35210271,35210271,Toronto,Toronto,3530,3530,3530,2,24232,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,212512.338413,2668.47004761,,,0.15969658917933488,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000055b,13.94139787,20.86792211,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0528.19,528.19,5350528.19,5350528.19,5350528.19,35210272,35210272,35210272,Toronto,Toronto,3530,3530,3530,2,26644,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,187129.05755,1898.16399703,,,0.18083657818963064,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000586,13.6537201,20.36775236,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0528.19,528.19,5350528.19,5350528.19,5350528.19,35210912,35210912,35210912,Toronto,Toronto,3530,3530,3530,2,26917,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,214004.883436,1997.78697062,,,0.15254116102763465,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005fb,13.27576742,19.84653711,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0528.19,528.19,5350528.19,5350528.19,5350528.19,35210270,35210270,35210270,Toronto,Toronto,3530,3530,3530,2,27697,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,95736.8929363,1434.8333805,,,0.16079670515690586,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000671,13.34230068,19.90142131,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0528.19,528.19,5350528.19,5350528.19,5350528.19,35210914,35210914,35210914,Toronto,Toronto,3530,3530,3530,2,28570,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,263125.529672,3668.49636849,,,0.19807243351495274,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000680,13.37481205,19.90361101,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0528.19,528.19,5350528.19,5350528.19,5350528.19,35210913,35210913,35210913,Toronto,Toronto,3530,3530,3530,2,28677,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,243140.63731,2134.27523344,,,0.16089915107441763,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000310,14.80487302,22.09298662,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0528.24,528.24,5350528.24,5350528.24,5350528.24,35210273,35210273,35210273,Toronto,Toronto,3530,3530,3530,2,22348,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,346447.099762,3501.48303918,,,0.1837401016976082,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000448,13.95883206,20.82357409,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0528.24,528.24,5350528.24,5350528.24,5350528.24,35210911,35210911,35210911,Toronto,Toronto,3530,3530,3530,2,24707,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,214544.84457,2017.60446135,,,0.18050334281525363,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000466,20.62774055,30.55605925,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0528.24,528.24,5350528.24,5350528.24,5350528.24,35210261,35210261,35210261,Toronto,Toronto,3530,3530,3530,2,24948,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,7126320.99632,11920.4439985,,,0.15692224160143783,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000047a,14.1083053,21.0623511,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0528.24,528.24,5350528.24,5350528.24,5350528.24,35210275,35210275,35210275,Toronto,Toronto,3530,3530,3530,2,25175,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,86745.2194369,1182.33063023,,,0.2107193768917775,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004a7,14.34901673,21.37578225,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0528.24,528.24,5350528.24,5350528.24,5350528.24,35210276,35210276,35210276,Toronto,Toronto,3530,3530,3530,2,25489,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,385697.842911,3655.88822039,,,0.22013399034865685,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005bc,13.8184004,20.62918882,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0528.24,528.24,5350528.24,5350528.24,5350528.24,35210277,35210277,35210277,Toronto,Toronto,3530,3530,3530,2,27302,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,171700.301734,1697.19739879,,,0.16423858322985782,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005d7,15.26517714,22.78700709,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0528.24,528.24,5350528.24,5350528.24,5350528.24,35211039,35211039,35211039,Toronto,Toronto,3530,3530,3530,2,27473,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,371962.323115,2813.86260266,,,0.18662418896427732,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000063c,14.67377401,21.91632786,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0528.24,528.24,5350528.24,5350528.24,5350528.24,35210274,35210274,35210274,Toronto,Toronto,3530,3530,3530,2,28126,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,191059.846226,2478.55723943,,,0.18356720293402534,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000031c,15.69696992,23.36134211,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0528.25,528.25,5350528.25,5350528.25,5350528.25,35211024,35211024,35211024,Toronto,Toronto,3530,3530,3530,2,22455,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,212662.081378,2416.7560171,,,0.1814553275148059,"{""type"":""MultiPoint"",""coordinates"":[]}"
