DAUID,PRUID,PRNAME,CDUID,CDNAME,CDTYPE,CCSUID,CCSNAME,CSDUID,CSDNAME,CSDTYPE,ERUID,ERNAME,SACCODE,SACTYPE,CMAUID,CMAPUID,CMANAME,CMATYPE,CTUID,CTNAME,ADAUID,geometry,APMean
35211525,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.16,528.16,35210114,,9.904481105
35211526,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.15,528.15,35210125,,10.00898885
35211527,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.15,528.15,35210125,,10.00824058
35211528,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350562.15,562.15,35210039,,8.02890902
35211529,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350562.15,562.15,35210039,,8.079942094
35211530,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.16,576.16,35210029,,7.02
35211531,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.16,576.16,35210029,,7.020003933
35211702,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.41,528.41,35210033,,15.77809739
35211704,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.2,528.2,35210069,,10.99451549
35211705,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.2,528.2,35210069,,10.23317311
35211630,35,Ontario,3521,Peel,RM,3521024,Caledon,3521024,Caledon,T,3530,Toronto,535,1,535,35535,Toronto,B,5350587.02,587.02,35210007,,3.885067573
35211631,35,Ontario,3521,Peel,RM,3521024,Caledon,3521024,Caledon,T,3530,Toronto,535,1,535,35535,Toronto,B,5350587.02,587.02,35210007,,3.984429024
35211870,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.06,576.06,35210040,,7.925884776
35211871,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.06,576.06,35210040,,8.425187236
35210264,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.18,528.18,35210098,,12.40434125
35210265,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.18,528.18,35210098,,13.18633489
35210266,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.18,528.18,35210098,,12.12375491
35210267,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.18,528.18,35210098,,11.27251081
35210268,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.18,528.18,35210098,,10.75378902
35210269,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.19,528.19,35210109,,10.32229586
35210270,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.19,528.19,35210109,,10.24819068
35210271,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.19,528.19,35210109,,10.42156457
35210272,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.19,528.19,35210109,,10.75081182
35210273,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.24,528.24,35210089,,11.38349369
35210274,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.24,528.24,35210089,,11.2949514
35210275,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.24,528.24,35210089,,10.81795347
35210276,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.24,528.24,35210089,,11.03746608
35210277,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.24,528.24,35210089,,10.62574
35210278,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.1,528.1,35210104,,10.6070893
35210279,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.1,528.1,35210104,,10.23047317
35210280,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.1,528.1,35210104,,10.28889783
35210281,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.1,528.1,35210104,,10.40316113
35211549,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350575.05,575.05,35210053,,9.57
35211550,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350575.05,575.05,35210053,,9.57
35211551,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350575.05,575.05,35210053,,9.828637189
35211552,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350575.05,575.05,35210053,,9.033444246
35211633,35,Ontario,3521,Peel,RM,3521024,Caledon,3521024,Caledon,T,3530,Toronto,535,1,535,35535,Toronto,B,5350585.09,585.09,35210005,,4.635128873
35211634,35,Ontario,3521,Peel,RM,3521024,Caledon,3521024,Caledon,T,3530,Toronto,535,1,535,35535,Toronto,B,5350585.09,585.09,35210005,,4.861747964
35211635,35,Ontario,3521,Peel,RM,3521024,Caledon,3521024,Caledon,T,3530,Toronto,535,1,535,35535,Toronto,B,5350585.09,585.09,35210005,,5.128217413
35211636,35,Ontario,3521,Peel,RM,3521024,Caledon,3521024,Caledon,T,3530,Toronto,535,1,535,35535,Toronto,B,5350585.09,585.09,35210005,,5.096251485
35211637,35,Ontario,3521,Peel,RM,3521024,Caledon,3521024,Caledon,T,3530,Toronto,535,1,535,35535,Toronto,B,5350585.09,585.09,35210005,,5.288697193
35211646,35,Ontario,3521,Peel,RM,3521024,Caledon,3521024,Caledon,T,3530,Toronto,535,1,535,35535,Toronto,B,5350585.09,585.09,35210005,,4.976409193
35211647,35,Ontario,3521,Peel,RM,3521024,Caledon,3521024,Caledon,T,3530,Toronto,535,1,535,35535,Toronto,B,5350585.09,585.09,35210005,,4.798550525
35211648,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.24,576.24,35210008,,5.88497353
35211649,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.24,576.24,35210008,,6.179880472
35211650,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.24,576.24,35210008,,5.904595693
35211663,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.22,576.22,35210020,,8.775177424
35211664,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.69,576.69,35210012,,8.670092065
35211665,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.22,576.22,35210020,,8.811251599
35212105,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350572.09,572.09,35210072,,8.80504393
35212106,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350501.02,501.02,35210151,,8.648874522
35212107,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350501.02,501.02,35210151,,8.945420308
35212108,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350515.02,515.02,35210161,,11.12359106
35212109,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350515.02,515.02,35210161,,10.89331371
35212110,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.06,516.06,35210107,,10.79545772
35212118,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350525.02,525.02,35210079,,13.90178103
35212119,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350525.02,525.02,35210079,,13.98970067
35212120,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.02,516.02,35210121,,11.07327732
35212121,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.02,516.02,35210121,,10.79608563
35212122,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.22,528.22,35210074,,11.94762203
35212123,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.22,528.22,35210074,,10.54890794
35212111,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.06,516.06,35210107,,9.641890957
35212112,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350519,519,35210130,,11.47258318
35212113,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350519,519,35210130,,11.00114791
35212100,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.34,528.34,35210084,,14.6998636
35212101,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.34,528.34,35210084,,14.40299461
35212102,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.16,516.16,35210143,,9.953102491
35212103,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.16,516.16,35210143,,10.11716375
35212104,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350572.09,572.09,35210072,,9.014728789
35212114,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.18,528.18,35210098,,11.237824
35212115,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.18,528.18,35210098,,11.550421
35212116,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350530.02,530.02,35210032,,10.95541124
35212117,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350530.02,530.02,35210032,,11.88891226
35212055,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.46,576.46,35210021,,8.029657081
35212057,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.46,516.46,35210153,,8.1180691
35212058,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.46,516.46,35210153,,7.902713941
35212059,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.47,516.47,35210159,,7.899983983
35212060,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.47,516.47,35210159,,7.921996834
35212061,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.47,516.47,35210159,,8.050619311
35212062,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.49,516.49,35210154,,8.881061213
35212124,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.45,576.45,35210021,,6.960984625
35212125,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.45,576.45,35210021,,7.359645004
35212126,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.45,576.45,35210021,,6.834811326
35212127,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.32,576.32,35210045,,6.992106371
35212128,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.32,576.32,35210045,,7.057881515
35212129,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.32,576.32,35210045,,7.170809691
35212130,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.56,576.56,35210015,,7.739786722
35212063,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.47,576.47,35210012,,6.503998489
35212065,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350575.07,575.07,35210044,,9.664858752
35212066,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350575.08,575.08,35210044,,8.255695014
35212067,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.49,576.49,35210057,,7.557510123
35212156,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.65,576.65,35210011,,11.05532763
35212157,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.67,576.67,35210018,,6.698444161
35212158,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.66,576.66,35210014,,6.76
35212168,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.72,576.72,35210054,,8.410256877
35212169,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.72,576.72,35210054,,8.493587864
35212068,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.5,576.5,35210057,,8.563353831
35212069,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350562.12,562.12,35210048,,10.09
35212070,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350562.12,562.12,35210048,,10.39769664
35212071,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.68,576.68,35210012,,6.621895295
35212072,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.68,576.68,35210012,,6.540667428
35212074,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.1,528.1,35210104,,10.7444769
35212131,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.56,576.56,35210015,,8.074208127
35212132,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.56,576.56,35210015,,7.565338727
35212133,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.56,576.56,35210015,,7.9
35212088,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.33,528.33,35210100,,10.44223773
35212089,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.24,576.24,35210008,,6.172436947
35212090,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.24,576.24,35210008,,6.186223673
35212091,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.24,576.24,35210008,,6.100795448
35212094,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.01,528.01,35210166,,10.1397165
35212095,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.01,528.01,35210166,,10.03329463
35212096,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350562.05,562.05,35210035,,8.97573943
35212097,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350562.05,562.05,35210035,,8.781006645
35212098,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350570.02,570.02,35210051,,11.56420643
35212134,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.57,576.57,35210015,,8.677767348
35212135,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.57,576.57,35210015,,11.25385533
35212136,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.2,528.2,35210069,,9.809458692
35212137,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.2,528.2,35210069,,11.41247288
35212139,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.2,528.2,35210069,,11.98802104
35212143,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.54,576.54,35210017,,7.000225276
35212144,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.55,576.55,35210019,,6.620610563
35212145,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.58,576.58,35210017,,7.105035285
35212146,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.59,576.59,35210025,,6.862590958
35212147,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.59,576.59,35210025,,6.900608003
35212148,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.58,576.58,35210017,,6.80565164
35212149,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.6,576.6,35210010,,6.88353995
35212150,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.61,576.61,35210010,,8.013548593
35212151,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.62,576.62,35210011,,9.520219059
35212152,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.63,576.63,35210010,,7.330226296
35212153,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.64,576.64,35210013,,8.432532347
35212154,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.65,576.65,35210011,,9.233062076
35212159,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.67,576.67,35210018,,7.369628575
35212160,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.66,576.66,35210014,,7.119464318
35212075,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.1,528.1,35210104,,11.71062118
35212076,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.06,516.06,35210107,,9.04
35212077,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.06,516.06,35210107,,9.954731
35212078,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.29,516.29,35210138,,9.497087187
35212079,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.29,516.29,35210138,,8.761300375
35212080,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.25,516.25,35210160,,9.92252112
35212081,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.25,516.25,35210160,,10.35059524
35212082,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350526.02,526.02,35210073,,11.72546004
35212083,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350526.02,526.02,35210073,,12.42085329
