DAUID,CDUID,CDNAME,CDTYPE,CSDUID,CSDNAME,CSDTYPE,CCSUID,CCSNAME,ERUID,ERNAME,CMAPUID,CMAUID,CMANAME,CMATYPE,SACCODE,SACTYPE,CTUID,CTNAME,PRUID,PRNAME,geometry,APMean
35212003,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350572.09,0572.09,35,Ontario,,11.09052971
35211570,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.17,0576.17,35,Ontario,,9.020669208
35210032,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.06,0576.06,35,Ontario,,10.36939894
35210522,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.25,0516.25,35,Ontario,,14.28245586
35211767,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.10,0576.10,35,Ontario,,10.5727005
35211147,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350562.11,0562.11,35,Ontario,,10.49598249
35210323,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350527.05,0527.05,35,Ontario,,16.93611598
35211910,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.43,0576.43,35,Ontario,,12.01884438
35211519,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.30,0516.30,35,Ontario,,11.69347182
35210520,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.08,0516.08,35,Ontario,,13.17932174
35211651,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.24,0576.24,35,Ontario,,8.141806581
35210356,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350509.01,0509.01,35,Ontario,,13.27758297
35210384,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350540.01,0540.01,35,Ontario,,11.27651229
35211584,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350573.06,0573.06,35,Ontario,,13.11933278
35211081,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350532.02,0532.02,35,Ontario,,13.93449949
35210796,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350511.02,0511.02,35,Ontario,,14.13702184
35210617,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350550.02,0550.02,35,Ontario,,12.88604771
35211142,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350562.04,0562.04,35,Ontario,,10.03899179
35211362,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350573.03,0573.03,35,Ontario,,12.47636442
35210242,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350550.01,0550.01,35,Ontario,,14.0860524
35210513,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.09,0516.09,35,Ontario,,14.76509631
35210018,3521,Peel,RM,3521024,Caledon,T,3521024,Caledon,3530,Toronto,35535,535,Toronto,B,535,1,5350586.02,0586.02,35,Ontario,,7.384270511
35211442,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350512.00,0512.00,35,Ontario,,13.98329773
35211792,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350573.11,0573.11,35,Ontario,,11.17968441
35211727,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350528.41,0528.41,35,Ontario,,14.43329588
35211620,3521,Peel,RM,3521024,Caledon,T,3521024,Caledon,3530,Toronto,35535,535,Toronto,B,535,1,5350587.02,0587.02,35,Ontario,,4.418088351
35212053,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350528.39,0528.39,35,Ontario,,12.40079743
35211000,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350527.02,0527.02,35,Ontario,,16.55233218
35211782,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.33,0576.33,35,Ontario,,11.72226244
35211125,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350562.08,0562.08,35,Ontario,,13.40979719
35210774,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350512.00,0512.00,35,Ontario,,14.33295836
35211131,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350562.07,0562.07,35,Ontario,,11.6063005
35210164,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350575.01,0575.01,35,Ontario,,11.31981104
35210556,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.23,0516.23,35,Ontario,,10.0094927
35210070,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350575.03,0575.03,35,Ontario,,13.31654055
35210223,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350572.07,0572.07,35,Ontario,,11.50161776
35210119,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350561.00,0561.00,35,Ontario,,14.08050624
35210357,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350509.01,0509.01,35,Ontario,,12.7832624
35212121,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.02,0516.02,35,Ontario,,14.00925331
35210793,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350510.00,0510.00,35,Ontario,,17.34233196
35211399,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350575.03,0575.03,35,Ontario,,11.32210691
35210151,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350575.04,0575.04,35,Ontario,,18.67805937
35210233,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350572.09,0572.09,35,Ontario,,11.3262032
35211606,3521,Peel,RM,3521024,Caledon,T,3521024,Caledon,3530,Toronto,35535,535,Toronto,B,535,1,5350585.07,0585.07,35,Ontario,,4.601513666
35210722,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350514.01,0514.01,35,Ontario,,13.97870044
35210593,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.04,0516.04,35,Ontario,,15.37644422
35210298,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350527.07,0527.07,35,Ontario,,14.04504321
35212030,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.41,0576.41,35,Ontario,,8.902024271
35211319,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350528.31,0528.31,35,Ontario,,11.26142907
35210949,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350500.02,0500.02,35,Ontario,,12.51023328
35211784,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.33,0576.33,35,Ontario,,10.45175552
35211498,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350528.21,0528.21,35,Ontario,,13.32023851
35211257,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350562.09,0562.09,35,Ontario,,12.9549837
35210826,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350513.02,0513.02,35,Ontario,,12.95654914
35210737,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350502.02,0502.02,35,Ontario,,13.89910777
35211707,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350528.20,0528.20,35,Ontario,,14.02352293
35210220,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350572.07,0572.07,35,Ontario,,11.24064624
35212137,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350528.20,0528.20,35,Ontario,,14.84834837
35210634,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.11,0516.11,35,Ontario,,12.23298066
35211128,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350562.08,0562.08,35,Ontario,,11.90918108
35211152,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350562.14,0562.14,35,Ontario,,10.57519265
35212082,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350526.02,0526.02,35,Ontario,,15.2466338
35211258,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350562.09,0562.09,35,Ontario,,13.98086845
35211768,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.10,0576.10,35,Ontario,,10.33086453
35211266,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350571.02,0571.02,35,Ontario,,14.51703284
35210932,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.31,0516.31,35,Ontario,,13.91589487
35210317,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350527.06,0527.06,35,Ontario,,15.3
35210017,3521,Peel,RM,3521024,Caledon,T,3521024,Caledon,3530,Toronto,35535,535,Toronto,B,535,1,5350586.02,0586.02,35,Ontario,,5.751849588
35211550,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350575.05,0575.05,35,Ontario,,12.4
35210025,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.07,0576.07,35,Ontario,,12.82522202
35210474,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.37,0516.37,35,Ontario,,11.82366319
35211715,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350528.22,0528.22,35,Ontario,,12.15929278
35210267,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350528.18,0528.18,35,Ontario,,14.66905594
35211890,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.49,0576.49,35,Ontario,,9.429826043
35211540,3521,Peel,RM,3521024,Caledon,T,3521024,Caledon,3530,Toronto,35535,535,Toronto,B,535,1,5350585.03,0585.03,35,Ontario,,6.250249494
35210434,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350503.00,0503.00,35,Ontario,,14.75236188
35210914,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350528.19,0528.19,35,Ontario,,13.34230068
35211993,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.32,0576.32,35,Ontario,,9.153270059
35210377,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350540.02,0540.02,35,Ontario,,11.34356881
35211720,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350528.49,0528.49,35,Ontario,,11.95843591
35211888,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.50,0576.50,35,Ontario,,11.72660944
35212036,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.42,0576.42,35,Ontario,,9.377754354
35211223,3521,Peel,RM,3521024,Caledon,T,3521024,Caledon,3530,Toronto,35535,535,Toronto,B,535,1,5350585.02,0585.02,35,Ontario,,7.313247017
35212033,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.41,0576.41,35,Ontario,,9.246591164
35210443,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350515.01,0515.01,35,Ontario,,16.10827953
35210839,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350513.01,0513.01,35,Ontario,,12.16642106
35211290,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350574.00,0574.00,35,Ontario,,13.46972231
35210719,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350513.01,0513.01,35,Ontario,,12.28543492
35211325,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350528.36,0528.36,35,Ontario,,11.56021515
35211796,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.29,0576.29,35,Ontario,,9.841245901
35211661,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.35,0576.35,35,Ontario,,8.842653103
35210511,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.09,0516.09,35,Ontario,,13.34840215
35211766,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.10,0576.10,35,Ontario,,10.05347713
35211894,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.50,0576.50,35,Ontario,,9.315854707
35212099,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350570.02,0570.02,35,Ontario,,14.13838827
35211052,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350529.01,0529.01,35,Ontario,,14.32887969
35210798,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350511.02,0511.02,35,Ontario,,14.59007934
35210450,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350514.02,0514.02,35,Ontario,,13.65349527
35211875,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350528.36,0528.36,35,Ontario,,11.44586496
35211124,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350562.08,0562.08,35,Ontario,,14.01028001
35210001,3521,Peel,RM,3521024,Caledon,T,3521024,Caledon,3530,Toronto,35535,535,Toronto,B,535,1,5350585.08,0585.08,35,Ontario,,4.703815342
35211943,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350528.45,0528.45,35,Ontario,,14.47937528
35212069,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350562.12,0562.12,35,Ontario,,13.1
35211265,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350571.02,0571.02,35,Ontario,,13.76392343
35210420,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350501.01,0501.01,35,Ontario,,15.68805841
35210072,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350562.02,0562.02,35,Ontario,,15.31694149
35210312,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350522.00,0522.00,35,Ontario,,14.03703352
35211419,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350526.01,0526.01,35,Ontario,,17.11524861
35211267,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350571.02,0571.02,35,Ontario,,14.45079919
35210757,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350507.00,0507.00,35,Ontario,,12.10382555
35210913,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350528.19,0528.19,35,Ontario,,13.37481205
35210108,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350560.00,0560.00,35,Ontario,,14.19036057
35212112,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350519.00,0519.00,35,Ontario,,14.91087526
35210011,3521,Peel,RM,3521024,Caledon,T,3521024,Caledon,3530,Toronto,35535,535,Toronto,B,535,1,5350586.01,0586.01,35,Ontario,,5.255204247
35211056,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350529.01,0529.01,35,Ontario,,15.006771
35210264,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350528.18,0528.18,35,Ontario,,16.16057408
35210209,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350572.08,0572.08,35,Ontario,,11.43910815
35210843,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350520.02,0520.02,35,Ontario,,14.35086983
35211970,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.41,0516.41,35,Ontario,,10.7197645
35212047,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350562.03,0562.03,35,Ontario,,10.21481697
35210117,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350561.00,0561.00,35,Ontario,,16.1485601
35211227,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.04,0576.04,35,Ontario,,8.00003012
35211022,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350528.25,0528.25,35,Ontario,,17.00701569
35210243,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350550.01,0550.01,35,Ontario,,14.00423082
35211092,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350532.01,0532.01,35,Ontario,,13.62374463
35211860,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.42,0516.42,35,Ontario,,10.17928111
35211006,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350523.00,0523.00,35,Ontario,,13.99606627
35211881,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.40,0576.40,35,Ontario,,12.77338887
35210508,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.26,0516.26,35,Ontario,,14.32143125
35210296,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350527.07,0527.07,35,Ontario,,13.58166298
35210997,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350527.02,0527.02,35,Ontario,,18.19270764
35210841,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350513.03,0513.03,35,Ontario,,14.02273952
35211656,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.48,0576.48,35,Ontario,,8.109486334
35211218,3521,Peel,RM,3521024,Caledon,T,3521024,Caledon,3530,Toronto,35535,535,Toronto,B,535,1,5350585.02,0585.02,35,Ontario,,5.353400474
35210625,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.30,0516.30,35,Ontario,,11.7846763
35211932,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350528.32,0528.32,35,Ontario,,17.53549429
35211693,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.37,0576.37,35,Ontario,,12.63620427
35210281,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350528.10,0528.10,35,Ontario,,13.44917467
35210314,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350527.06,0527.06,35,Ontario,,13.89082473
35211376,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350575.05,0575.05,35,Ontario,,11.04935942
35211111,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350531.02,0531.02,35,Ontario,,15.14435162
35210405,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350504.00,0504.00,35,Ontario,,15.10369829
35211291,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350574.00,0574.00,35,Ontario,,12.55898214
35210806,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350521.04,0521.04,35,Ontario,,14.02515182
35211960,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.40,0516.40,35,Ontario,,9.491731918
35211322,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350528.36,0528.36,35,Ontario,,11.21910613
35210345,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350510.00,0510.00,35,Ontario,,17.4814732
35212057,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.46,0516.46,35,Ontario,,10.55058246
35212132,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.39,0576.39,35,Ontario,,9.839247101
